Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
A0A6A5EC93	unreviewed	A0A6A5EC93_PERFL	Chemokine interleukin-8-like domain-containing protein	PFLUV_G00211920	Perca fluviatilis (European perch)	96
A0A6A5EDQ7	unreviewed	A0A6A5EDQ7_PERFL	Chemokine interleukin-8-like domain-containing protein	PFLUV_G00104430	Perca fluviatilis (European perch)	99
A0A6A5EH70	unreviewed	A0A6A5EH70_PERFL	Chemokine interleukin-8-like domain-containing protein	PFLUV_G00258600	Perca fluviatilis (European perch)	110
A0A6A5EJ29	unreviewed	A0A6A5EJ29_PERFL	Chemokine interleukin-8-like domain-containing protein	PFLUV_G00072080	Perca fluviatilis (European perch)	97
A0A6A5EJU1	unreviewed	A0A6A5EJU1_PERFL	Chemokine interleukin-8-like domain-containing protein	PFLUV_G00074980	Perca fluviatilis (European perch)	108
A0A6A5EV82	unreviewed	A0A6A5EV82_PERFL	Chemokine interleukin-8-like domain-containing protein	PFLUV_G00036590	Perca fluviatilis (European perch)	103
A0A6A5F2D5	unreviewed	A0A6A5F2D5_PERFL	Chemokine interleukin-8-like domain-containing protein	PFLUV_G00104730	Perca fluviatilis (European perch)	93
A0A6A5F435	unreviewed	A0A6A5F435_PERFL	Chemokine interleukin-8-like domain-containing protein	PFLUV_G00110820	Perca fluviatilis (European perch)	102
A0A6A5FAF8	unreviewed	A0A6A5FAF8_PERFL	Chemokine interleukin-8-like domain-containing protein	PFLUV_G00126180	Perca fluviatilis (European perch)	99
A0A6A5FBD8	unreviewed	A0A6A5FBD8_PERFL	Chemokine interleukin-8-like domain-containing protein	PFLUV_G00074990	Perca fluviatilis (European perch)	92
A0A6A5FCP7	unreviewed	A0A6A5FCP7_PERFL	Chemokine interleukin-8-like domain-containing protein	PFLUV_G00104460	Perca fluviatilis (European perch)	100
A0A6B0R3S6	unreviewed	A0A6B0R3S6_9CETA	C-C motif chemokine 25 (Small-inducible cytokine A25)	E5288_WYG002497	Bos mutus (wild yak)	102
A0A6B2F4J0	unreviewed	A0A6B2F4J0_9SAUR	Chemokine interleukin-8-like domain-containing protein		Bothriechis nubestris	96
A0A6B7FQX0	unreviewed	A0A6B7FQX0_GADMO	Chemokine SCYA123	scya123	Gadus morhua (Atlantic cod)	93
A0A6D2VU93	unreviewed	A0A6D2VU93_PANTR	CCL4L2 isoform 1 (CCL4L2 isoform 6)	CK820_G0028813	Pan troglodytes (Chimpanzee)	64
A0A6D2WW62	unreviewed	A0A6D2WW62_PANTR	CCL4L2 isoform 3	CK820_G0028813	Pan troglodytes (Chimpanzee)	103
A0A6D2WWF0	unreviewed	A0A6D2WWF0_PANTR	CCL27 isoform 2	CK820_G0014401	Pan troglodytes (Chimpanzee)	112
A0A6D2XFB4	unreviewed	A0A6D2XFB4_PANTR	CCL28 isoform 3	CK820_G0044221	Pan troglodytes (Chimpanzee)	80
A0A6D2Y0L5	unreviewed	A0A6D2Y0L5_PANTR	XCL1 isoform 1	CK820_G0027771	Pan troglodytes (Chimpanzee)	114
A0A6D2Y1L9	unreviewed	A0A6D2Y1L9_PANTR	CCL24 isoform 1 (CCL24 isoform 2)	CK820_G0052201	Pan troglodytes (Chimpanzee)	119
A0A6F8ZSA1	unreviewed	A0A6F8ZSA1_9TELE	Chemokine interleukin-8-like domain-containing protein	CSTEINMANNI_LOCUS212679	Coregonus sp. 'balchen'	105
A0A6F8ZSK5	unreviewed	A0A6F8ZSK5_9TELE	Chemokine interleukin-8-like domain-containing protein	CSTEINMANNI_LOCUS212789	Coregonus sp. 'balchen'	92
A0A6F8ZT90	unreviewed	A0A6F8ZT90_9TELE	Chemokine interleukin-8-like domain-containing protein	CSTEINMANNI_LOCUS212791	Coregonus sp. 'balchen'	67
A0A6F9A2A9	unreviewed	A0A6F9A2A9_9TELE	Chemokine interleukin-8-like domain-containing protein	CSTEINMANNI_LOCUS640633	Coregonus sp. 'balchen'	109
A0A6F9A4W0	unreviewed	A0A6F9A4W0_9TELE	Chemokine interleukin-8-like domain-containing protein	CSTEINMANNI_LOCUS758085	Coregonus sp. 'balchen'	98
A0A6F9A797	unreviewed	A0A6F9A797_9TELE	Chemokine interleukin-8-like domain-containing protein	CSTEINMANNI_LOCUS890034	Coregonus sp. 'balchen'	70
A0A6F9AFA2	unreviewed	A0A6F9AFA2_9TELE	Chemokine interleukin-8-like domain-containing protein	CSTEINMANNI_LOCUS1151078	Coregonus sp. 'balchen'	66
A0A6F9ANV4	unreviewed	A0A6F9ANV4_9TELE	Chemokine interleukin-8-like domain-containing protein	CSTEINMANNI_LOCUS1534887	Coregonus sp. 'balchen'	100
A0A6F9AP88	unreviewed	A0A6F9AP88_9TELE	Chemokine interleukin-8-like domain-containing protein	CSTEINMANNI_LOCUS1534901	Coregonus sp. 'balchen'	87
A0A6F9ASJ9	unreviewed	A0A6F9ASJ9_9TELE	Chemokine interleukin-8-like domain-containing protein	CSTEINMANNI_LOCUS1637468	Coregonus sp. 'balchen'	101
A0A6F9AT29	unreviewed	A0A6F9AT29_9TELE	Chemokine interleukin-8-like domain-containing protein	CSTEINMANNI_LOCUS1637476	Coregonus sp. 'balchen'	110
A0A6F9AT39	unreviewed	A0A6F9AT39_9TELE	Chemokine interleukin-8-like domain-containing protein	CSTEINMANNI_LOCUS1637565	Coregonus sp. 'balchen'	107
A0A6F9AT62	unreviewed	A0A6F9AT62_9TELE	Chemokine interleukin-8-like domain-containing protein	CSTEINMANNI_LOCUS1637628	Coregonus sp. 'balchen'	106
A0A6F9BM48	unreviewed	A0A6F9BM48_9TELE	Chemokine interleukin-8-like domain-containing protein	CSTEINMANNI_LOCUS2897075	Coregonus sp. 'balchen'	90
A0A6F9BXN7	unreviewed	A0A6F9BXN7_9TELE	Chemokine interleukin-8-like domain-containing protein	CSTEINMANNI_LOCUS3333101	Coregonus sp. 'balchen'	98
A0A6F9C4C1	unreviewed	A0A6F9C4C1_9TELE	Chemokine interleukin-8-like domain-containing protein	CSTEINMANNI_LOCUS3649768	Coregonus sp. 'balchen'	82
A0A6F9C8D3	unreviewed	A0A6F9C8D3_9TELE	Chemokine interleukin-8-like domain-containing protein	CSTEINMANNI_LOCUS3751366	Coregonus sp. 'balchen'	110
A0A6F9CLY7	unreviewed	A0A6F9CLY7_9TELE	Chemokine interleukin-8-like domain-containing protein	CSTEINMANNI_LOCUS4410949	Coregonus sp. 'balchen'	109
A0A6F9CTG8	unreviewed	A0A6F9CTG8_9TELE	Chemokine interleukin-8-like domain-containing protein	CSTEINMANNI_LOCUS4563629	Coregonus sp. 'balchen'	52
A0A6G1P901	unreviewed	A0A6G1P901_9TELE	C-C motif chemokine 2	EXN66_Car002452	Channa argus (northern snakehead)	114
A0A6G1P912	unreviewed	A0A6G1P912_9TELE	C-C motif chemokine 5 Small-inducible cytokine A5 T-cell-specific protein RANTES	EXN66_Car002453	Channa argus (northern snakehead)	114
A0A6G1PAR8	unreviewed	A0A6G1PAR8_9TELE	C-X-C motif chemokine 9 Small-inducible cytokine B9	EXN66_Car002798	Channa argus (northern snakehead)	111
A0A6G1PG97	unreviewed	A0A6G1PG97_9TELE	C-X-C motif chemokine 11 Beta-R1 H174 Interferon gamma-inducible protein 9	EXN66_Car004901	Channa argus (northern snakehead)	95
A0A6G1PGG6	unreviewed	A0A6G1PGG6_9TELE	C-C motif chemokine 13	EXN66_Car004906	Channa argus (northern snakehead)	99
A0A6G1PGT4	unreviewed	A0A6G1PGT4_9TELE	C-C motif chemokine 4 Macrophage inflammatory protein 1-beta	EXN66_Car004908	Channa argus (northern snakehead)	103
A0A6G1PGV8	unreviewed	A0A6G1PGV8_9TELE	C-C motif chemokine 3 Macrophage inflammatory protein 1-alpha	EXN66_Car004928	Channa argus (northern snakehead)	99
A0A6G1PKY3	unreviewed	A0A6G1PKY3_9TELE	C-C motif chemokine 25	EXN66_Car006619	Channa argus (northern snakehead)	98
A0A6G1PUC3	unreviewed	A0A6G1PUC3_9TELE	C-X-C motif chemokine 10 Small-inducible cytokine B10	EXN66_Car009513	Channa argus (northern snakehead)	113
A0A6G1PUY5	unreviewed	A0A6G1PUY5_9TELE	C-X-C motif chemokine 14 Chemokine BRAK MIP-2G Small-inducible cytokine B14	EXN66_Car009827	Channa argus (northern snakehead)	99
A0A6G1PYL5	unreviewed	A0A6G1PYL5_9TELE	Chemokine interleukin-8-like domain-containing protein	EXN66_Car011013	Channa argus (northern snakehead)	112
A0A6G1PZ83	unreviewed	A0A6G1PZ83_9TELE	Chemokine interleukin-8-like domain-containing protein	EXN66_Car011326	Channa argus (northern snakehead)	95
A0A6G1PZD7	unreviewed	A0A6G1PZD7_9TELE	C-C motif chemokine 19 Epstein-Barr virus-induced molecule 1 ligand chemokine	EXN66_Car011012	Channa argus (northern snakehead)	111
A0A6G1Q185	unreviewed	A0A6G1Q185_9TELE	Chemokine interleukin-8-like domain-containing protein	EXN66_Car011905	Channa argus (northern snakehead)	87
A0A6G1Q1H7	unreviewed	A0A6G1Q1H7_9TELE	Chemokine interleukin-8-like domain-containing protein	EXN66_Car011909	Channa argus (northern snakehead)	87
A0A6G1Q1U7	unreviewed	A0A6G1Q1U7_9TELE	Chemokine interleukin-8-like domain-containing protein	EXN66_Car011904 EXN66_Car011906 EXN66_Car011907 EXN66_Car011908	Channa argus (northern snakehead)	87
A0A6G1Q565	unreviewed	A0A6G1Q565_9TELE	C-C motif chemokine 4-like protein Macrophage inflammatory protein 1-beta-like protein	EXN66_Car013224	Channa argus (northern snakehead)	91
A0A6G1Q5B3	unreviewed	A0A6G1Q5B3_9TELE	C-C motif chemokine 14 Chemokine CC-1/CC-3	EXN66_Car013223	Channa argus (northern snakehead)	88
A0A6G1Q9H2	unreviewed	A0A6G1Q9H2_9TELE	C-C motif chemokine 20	EXN66_Car014968	Channa argus (northern snakehead)	88
A0A6G1Q9J2	unreviewed	A0A6G1Q9J2_9TELE	Chemokine interleukin-8-like domain-containing protein	EXN66_Car014902	Channa argus (northern snakehead)	103
A0A6G1Q9X2	unreviewed	A0A6G1Q9X2_9TELE	Chemokine interleukin-8-like domain-containing protein	EXN66_Car014901	Channa argus (northern snakehead)	107
A0A6G1QAP1	unreviewed	A0A6G1QAP1_9TELE	Chemokine interleukin-8-like domain-containing protein	EXN66_Car014903	Channa argus (northern snakehead)	103
A0A6G1QMG6	unreviewed	A0A6G1QMG6_9TELE	Chemokine interleukin-8-like domain-containing protein	EXN66_Car019549	Channa argus (northern snakehead)	93
A0A6G1QMQ6	unreviewed	A0A6G1QMQ6_9TELE	Chemokine interleukin-8-like domain-containing protein	EXN66_Car019550	Channa argus (northern snakehead)	104
A0A6G1QN12	unreviewed	A0A6G1QN12_9TELE	Chemokine interleukin-8-like domain-containing protein	EXN66_Car019552	Channa argus (northern snakehead)	111
A0A6G1QP59	unreviewed	A0A6G1QP59_9TELE	Chemokine interleukin-8-like domain-containing protein	EXN66_Car019554	Channa argus (northern snakehead)	98
A0A6G1R0H5	unreviewed	A0A6G1R0H5_9TELE	Stromal cell-derived factor 1	EXN66_Car001449	Channa argus (northern snakehead)	103
A0A6H0DW23	unreviewed	A0A6H0DW23_CARGB	Chemokine	CCL35.2	Carassius gibelio (Prussian carp) (Cyprinus gibelio)	98
A0A6I8NMB8	unreviewed	A0A6I8NMB8_ORNAN	Chemokine interleukin-8-like domain-containing protein		Ornithorhynchus anatinus (Duckbill platypus)	98
A0A6I8NS61	unreviewed	A0A6I8NS61_ORNAN	Chemokine interleukin-8-like domain-containing protein		Ornithorhynchus anatinus (Duckbill platypus)	94
A0A6I8P984	unreviewed	A0A6I8P984_ORNAN	Chemokine interleukin-8-like domain-containing protein		Ornithorhynchus anatinus (Duckbill platypus)	119
A0A6I8S7M0	unreviewed	A0A6I8S7M0_XENTR	Chemokine interleukin-8-like domain-containing protein		Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	101
A0A6I8SI63	unreviewed	A0A6I8SI63_XENTR	Chemokine interleukin-8-like domain-containing protein		Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	86
A0A6I8SIF9	unreviewed	A0A6I8SIF9_XENTR	Chemokine interleukin-8-like domain-containing protein		Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	81
A0A6I8SQI1	unreviewed	A0A6I8SQI1_XENTR	Chemokine (C-X-C motif) ligand 14	cxcl14	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	98
A0A6I8SXT0	unreviewed	A0A6I8SXT0_XENTR	Chemokine interleukin-8-like domain-containing protein		Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	84
A0A6I9HE56	unreviewed	A0A6I9HE56_GEOFO	C-X-C motif chemokine 14	CXCL14	Geospiza fortis (Medium ground-finch)	98
A0A6I9HGE7	unreviewed	A0A6I9HGE7_GEOFO	Lymphotactin-like	LOC102045016	Geospiza fortis (Medium ground-finch)	97
A0A6I9HIS8	unreviewed	A0A6I9HIS8_GEOFO	C-C motif chemokine 3-like	LOC102033210	Geospiza fortis (Medium ground-finch)	93
A0A6I9HT49	unreviewed	A0A6I9HT49_GEOFO	Interleukin-8-like	LOC102038021	Geospiza fortis (Medium ground-finch)	103
A0A6I9HTM2	unreviewed	A0A6I9HTM2_GEOFO	C-X-C motif chemokine 6	LOC102033401	Geospiza fortis (Medium ground-finch)	100
A0A6I9HTW3	unreviewed	A0A6I9HTW3_GEOFO	Interleukin-8-like	LOC102040345	Geospiza fortis (Medium ground-finch)	104
A0A6I9HTY4	unreviewed	A0A6I9HTY4_GEOFO	Interleukin-8-like	LOC102033569	Geospiza fortis (Medium ground-finch)	93
A0A6I9INE4	unreviewed	A0A6I9INE4_VICPA	C-C motif chemokine 27	CCL27	Vicugna pacos (Alpaca) (Lama pacos)	116
A0A6I9M6T0	unreviewed	A0A6I9M6T0_PERMB	Platelet basic protein	LOC102915432	Peromyscus maniculatus bairdii (Prairie deer mouse)	113
A0A6I9MXH7	unreviewed	A0A6I9MXH7_9TELE	Interleukin-8-like	LOC104945146	Notothenia coriiceps (black rockcod)	89
A0A6I9NKP3	unreviewed	A0A6I9NKP3_9TELE	C-C motif chemokine 25-like	LOC104950306	Notothenia coriiceps (black rockcod)	104
A0A6I9NLL7	unreviewed	A0A6I9NLL7_9TELE	C-C motif chemokine 20-like	LOC104952366	Notothenia coriiceps (black rockcod)	104
A0A6I9NW71	unreviewed	A0A6I9NW71_9TELE	LOW QUALITY PROTEIN: C-C motif chemokine 21-like	LOC104953518	Notothenia coriiceps (black rockcod)	94
A0A6I9P617	unreviewed	A0A6I9P617_9TELE	C-C motif chemokine 3-like 1	LOC104957085	Notothenia coriiceps (black rockcod)	100
A0A6I9P7S3	unreviewed	A0A6I9P7S3_9TELE	Monocyte chemotactic protein 1B-like	LOC104958216	Notothenia coriiceps (black rockcod)	95
A0A6I9PMA6	unreviewed	A0A6I9PMA6_9TELE	C-C motif chemokine 22-like isoform X2	LOC104962538	Notothenia coriiceps (black rockcod)	88
A0A6I9PVC7	unreviewed	A0A6I9PVC7_9TELE	Stromal cell-derived factor 1-like	LOC104962515	Notothenia coriiceps (black rockcod)	98
A0A6I9PVG6	unreviewed	A0A6I9PVG6_9TELE	C-C motif chemokine 5-like isoform X1	LOC104962538	Notothenia coriiceps (black rockcod)	91
A0A6I9Q3U9	unreviewed	A0A6I9Q3U9_9TELE	C-X-C motif chemokine 14	cxcl14	Notothenia coriiceps (black rockcod)	99
A0A6I9YHK0	unreviewed	A0A6I9YHK0_9SAUR	Interleukin-8-like	LOC106550154	Thamnophis sirtalis	100
A0A6I9YM42	unreviewed	A0A6I9YM42_9SAUR	C-X-C motif chemokine 14	CXCL14	Thamnophis sirtalis	98
A0A6I9YT90	unreviewed	A0A6I9YT90_9SAUR	C-C motif chemokine	CCL28	Thamnophis sirtalis	111
A0A6I9ZVE1	unreviewed	A0A6I9ZVE1_ACIJB	C-C motif chemokine 27	CCL27	Acinonyx jubatus (Cheetah)	115
A0A6J0GX69	unreviewed	A0A6J0GX69_9PASS	C-C motif chemokine 28	CCL28	Lepidothrix coronata (blue-crowned manakin)	115
A0A6J0HZ82	unreviewed	A0A6J0HZ82_9PASS	C-C motif chemokine 5-like	LOC108501963	Lepidothrix coronata (blue-crowned manakin)	87
A0A6J0IZR6	unreviewed	A0A6J0IZR6_9PASS	Alveolar macrophage chemotactic factor-like	LOC108508173	Lepidothrix coronata (blue-crowned manakin)	100
A0A6J0J097	unreviewed	A0A6J0J097_9PASS	C-X-C motif chemokine 14	CXCL14	Lepidothrix coronata (blue-crowned manakin)	98
A0A6J0J1Z8	unreviewed	A0A6J0J1Z8_9PASS	Interleukin-8-like	LOC108508148	Lepidothrix coronata (blue-crowned manakin)	97
A0A6J0J7P0	unreviewed	A0A6J0J7P0_9PASS	Interleukin-8-like	LOC108509879	Lepidothrix coronata (blue-crowned manakin)	103
A0A6J0JA30	unreviewed	A0A6J0JA30_9PASS	Interleukin-8-like	LOC108509880	Lepidothrix coronata (blue-crowned manakin)	104
A0A6J0SJM6	unreviewed	A0A6J0SJM6_9SAUR	C-C motif chemokine 5-like	LOC110072496	Pogona vitticeps (central bearded dragon)	92
A0A6J0SPX0	unreviewed	A0A6J0SPX0_9SAUR	C-X-C motif chemokine 14	CXCL14	Pogona vitticeps (central bearded dragon)	98
A0A6J0SW25	unreviewed	A0A6J0SW25_9SAUR	Lymphotactin-like	LOC110074604	Pogona vitticeps (central bearded dragon)	99
A0A6J0SWS0	unreviewed	A0A6J0SWS0_9SAUR	C-C motif chemokine 28	CCL28	Pogona vitticeps (central bearded dragon)	118
A0A6J0T0T3	unreviewed	A0A6J0T0T3_9SAUR	Lymphotactin-like	LOC110074599	Pogona vitticeps (central bearded dragon)	106
A0A6J0U8T0	unreviewed	A0A6J0U8T0_9SAUR	C-C motif chemokine 19-like	LOC110082839	Pogona vitticeps (central bearded dragon)	101
A0A6J0UJM9	unreviewed	A0A6J0UJM9_9SAUR	C-X-C motif chemokine 11-like	LOC110085234	Pogona vitticeps (central bearded dragon)	92
A0A6J0ULF9	unreviewed	A0A6J0ULF9_9SAUR	C-X-C motif chemokine 13-like	LOC110085241	Pogona vitticeps (central bearded dragon)	98
A0A6J0URR7	unreviewed	A0A6J0URR7_9SAUR	C-X-C motif chemokine 10-like	LOC110085235	Pogona vitticeps (central bearded dragon)	110
A0A6J0URS7	unreviewed	A0A6J0URS7_9SAUR	Interleukin-8-like	LOC110085242	Pogona vitticeps (central bearded dragon)	97
A0A6J0URW8	unreviewed	A0A6J0URW8_9SAUR	Interleukin-8-like	LOC110085259	Pogona vitticeps (central bearded dragon)	93
A0A6J0XKV1	unreviewed	A0A6J0XKV1_ODOVR	C-X-C motif chemokine 13	CXCL13	Odocoileus virginianus texanus	109
A0A6J0XXL7	unreviewed	A0A6J0XXL7_ODOVR	C-C motif chemokine 27	CCL27	Odocoileus virginianus texanus	116
A0A6J1UPM1	unreviewed	A0A6J1UPM1_9SAUR	Interleukin-8-like	LOC113417918	Notechis scutatus (mainland tiger snake)	99
A0A6J1UX88	unreviewed	A0A6J1UX88_9SAUR	C-X-C motif chemokine 11	CXCL11	Notechis scutatus (mainland tiger snake)	101
A0A6J1V2S1	unreviewed	A0A6J1V2S1_9SAUR	Cytokine SCM-1 beta-like	LOC113421406	Notechis scutatus (mainland tiger snake)	113
A0A6J1V708	unreviewed	A0A6J1V708_9SAUR	Interleukin-8-like	LOC113420044	Notechis scutatus (mainland tiger snake)	97
A0A6J1V712	unreviewed	A0A6J1V712_9SAUR	Interleukin-8-like	LOC113420048	Notechis scutatus (mainland tiger snake)	104
A0A6J1VS79	unreviewed	A0A6J1VS79_9SAUR	C-X-C motif chemokine 14	CXCL14	Notechis scutatus (mainland tiger snake)	98
A0A6J2EV29	unreviewed	A0A6J2EV29_ZALCA	C-C motif chemokine 27	CCL27	Zalophus californianus (California sealion)	116
A0A6J2G9W9	unreviewed	A0A6J2G9W9_9PASS	C-C motif chemokine 3-like	LOC113985449	Pipra filicauda (Wire-tailed manakin)	87
A0A6J2H2H8	unreviewed	A0A6J2H2H8_9PASS	C-C motif chemokine 4-like	LOC113990487	Pipra filicauda (Wire-tailed manakin)	95
A0A6J2I0I0	unreviewed	A0A6J2I0I0_9PASS	Interleukin-8-like	LOC113996631	Pipra filicauda (Wire-tailed manakin)	104
A0A6J2IAF7	unreviewed	A0A6J2IAF7_9PASS	Alveolar macrophage chemotactic factor-like	LOC113998455	Pipra filicauda (Wire-tailed manakin)	100
A0A6J2IAG1	unreviewed	A0A6J2IAG1_9PASS	Interleukin-8-like	LOC113998461	Pipra filicauda (Wire-tailed manakin)	101
A0A6J2IUP4	unreviewed	A0A6J2IUP4_9PASS	C-X-C motif chemokine 14	CXCL14	Pipra filicauda (Wire-tailed manakin)	98
A0A6J2KX84	unreviewed	A0A6J2KX84_9CHIR	C-C motif chemokine 17 (C-C motif chemokine ligand 17)	CCL17 HJG60_002294	Phyllostomus discolor (pale spear-nosed bat)	95
A0A6J2LXX6	unreviewed	A0A6J2LXX6_9CHIR	LOW QUALITY PROTEIN: C-C motif chemokine 24	CCL24	Phyllostomus discolor (pale spear-nosed bat)	101
A0A6J2P7V7	unreviewed	A0A6J2P7V7_COTGO	C-C motif chemokine 4-like	LOC115003704	Cottoperca gobio (Frogmouth) (Aphritis gobio)	92
A0A6J2PG94	unreviewed	A0A6J2PG94_COTGO	C-C motif chemokine 22-like	LOC115006337	Cottoperca gobio (Frogmouth) (Aphritis gobio)	100
A0A6J2PKI9	unreviewed	A0A6J2PKI9_COTGO	C-C motif chemokine 25-like	LOC115007067	Cottoperca gobio (Frogmouth) (Aphritis gobio)	98
A0A6J2PX34	unreviewed	A0A6J2PX34_COTGO	C-C motif chemokine 17	ccl17	Cottoperca gobio (Frogmouth) (Aphritis gobio)	102
A0A6J2PZ82	unreviewed	A0A6J2PZ82_COTGO	C-C motif chemokine 3-like	LOC115010106	Cottoperca gobio (Frogmouth) (Aphritis gobio)	98
A0A6J2QEF8	unreviewed	A0A6J2QEF8_COTGO	C-C motif chemokine 19-like	LOC115013715	Cottoperca gobio (Frogmouth) (Aphritis gobio)	94
A0A6J2QHY5	unreviewed	A0A6J2QHY5_COTGO	C-X-C motif chemokine 14	cxcl14	Cottoperca gobio (Frogmouth) (Aphritis gobio)	99
A0A6J2QIC6	unreviewed	A0A6J2QIC6_COTGO	C-X-C motif chemokine 10-like	LOC115014785	Cottoperca gobio (Frogmouth) (Aphritis gobio)	110
A0A6J2QJZ2	unreviewed	A0A6J2QJZ2_COTGO	C-X-C motif chemokine 10-like	LOC115014740	Cottoperca gobio (Frogmouth) (Aphritis gobio)	110
A0A6J2RG62	unreviewed	A0A6J2RG62_COTGO	C-C motif chemokine 20-like	LOC115022903	Cottoperca gobio (Frogmouth) (Aphritis gobio)	106
A0A6J2RKA6	unreviewed	A0A6J2RKA6_COTGO	C-C motif chemokine 4-like	LOC115023615	Cottoperca gobio (Frogmouth) (Aphritis gobio)	92
A0A6J2RUF6	unreviewed	A0A6J2RUF6_COTGO	C-C motif chemokine 20-like	LOC115025666	Cottoperca gobio (Frogmouth) (Aphritis gobio)	107
A0A6J2UN32	unreviewed	A0A6J2UN32_CHACN	C-X-C motif chemokine 14	cxcl14	Chanos chanos (Milkfish) (Mugil chanos)	99
A0A6J2UP31	unreviewed	A0A6J2UP31_CHACN	C-C motif chemokine 28	ccl28	Chanos chanos (Milkfish) (Mugil chanos)	61
A0A6J2UP44	unreviewed	A0A6J2UP44_CHACN	C-X-C motif chemokine 13	cxcl13	Chanos chanos (Milkfish) (Mugil chanos)	88
A0A6J2UY81	unreviewed	A0A6J2UY81_CHACN	C-C motif chemokine 19-like	LOC115808359	Chanos chanos (Milkfish) (Mugil chanos)	113
A0A6J2V0T9	unreviewed	A0A6J2V0T9_CHACN	Monocyte chemotactic protein 1B-like	LOC115808573	Chanos chanos (Milkfish) (Mugil chanos)	101
A0A6J2VF22	unreviewed	A0A6J2VF22_CHACN	C-C motif chemokine 21-like	LOC115812192	Chanos chanos (Milkfish) (Mugil chanos)	102
A0A6J2W9Q1	unreviewed	A0A6J2W9Q1_CHACN	C-C motif chemokine 17-like	LOC115820595	Chanos chanos (Milkfish) (Mugil chanos)	114
A0A6J2WAK8	unreviewed	A0A6J2WAK8_CHACN	C-C motif chemokine 25-like	LOC115820842	Chanos chanos (Milkfish) (Mugil chanos)	97
A0A6J2WAL7	unreviewed	A0A6J2WAL7_CHACN	C-X-C motif chemokine 11-6-like	LOC115821761	Chanos chanos (Milkfish) (Mugil chanos)	91
A0A6J2WBK9	unreviewed	A0A6J2WBK9_CHACN	Monocyte chemotactic protein 1B-like	LOC115822890	Chanos chanos (Milkfish) (Mugil chanos)	120
A0A6J2WC54	unreviewed	A0A6J2WC54_CHACN	Monocyte chemotactic protein 1B-like	LOC115823075	Chanos chanos (Milkfish) (Mugil chanos)	88
A0A6J2WEU4	unreviewed	A0A6J2WEU4_CHACN	Monocyte chemotactic protein 1B-like	LOC115822981	Chanos chanos (Milkfish) (Mugil chanos)	101
A0A6J2WFT0	unreviewed	A0A6J2WFT0_CHACN	Monocyte chemotactic protein 1B-like	LOC115822803	Chanos chanos (Milkfish) (Mugil chanos)	97
A0A6J2WGA3	unreviewed	A0A6J2WGA3_CHACN	Monocyte chemotactic protein 1B-like	LOC115822594	Chanos chanos (Milkfish) (Mugil chanos)	101
A0A6J2WRG5	unreviewed	A0A6J2WRG5_CHACN	C-X-C motif chemokine 10-like	LOC115826633	Chanos chanos (Milkfish) (Mugil chanos)	107
A0A6J3B8Y6	unreviewed	A0A6J3B8Y6_VICPA	C-C motif chemokine	CCL1	Vicugna pacos (Alpaca) (Lama pacos)	77
A0A6J3CY68	unreviewed	A0A6J3CY68_AYTFU	Alveolar macrophage chemotactic factor-like	LOC116489104	Aythya fuligula (Tufted duck) (Anas fuligula)	108
A0A6J3CYV1	unreviewed	A0A6J3CYV1_AYTFU	Interleukin-8-like	LOC116488565	Aythya fuligula (Tufted duck) (Anas fuligula)	100
A0A6J3DN45	unreviewed	A0A6J3DN45_AYTFU	C-X-C motif chemokine 14	CXCL14	Aythya fuligula (Tufted duck) (Anas fuligula)	98
A0A6J3E5B6	unreviewed	A0A6J3E5B6_AYTFU	C-C motif chemokine 4-like	LOC116497409	Aythya fuligula (Tufted duck) (Anas fuligula)	96
A0A6J3I2G9	unreviewed	A0A6J3I2G9_SAPAP	C-C motif chemokine 4 isoform X3	LOC116553378	Sapajus apella (Brown-capped capuchin) (Cebus apella)	103
A0A6J3I3B6	unreviewed	A0A6J3I3B6_SAPAP	C-C motif chemokine 4 isoform X2	LOC116553378	Sapajus apella (Brown-capped capuchin) (Cebus apella)	103
A0A6J3I427	unreviewed	A0A6J3I427_SAPAP	C-C motif chemokine 28 isoform X2	CCL28	Sapajus apella (Brown-capped capuchin) (Cebus apella)	117
A0A6J3I4S5	unreviewed	A0A6J3I4S5_SAPAP	C-C motif chemokine 28 isoform X3	CCL28	Sapajus apella (Brown-capped capuchin) (Cebus apella)	80
A0A6J3JMZ8	unreviewed	A0A6J3JMZ8_SAPAP	C-C motif chemokine 27	CCL27	Sapajus apella (Brown-capped capuchin) (Cebus apella)	96
A0A6P3E707	unreviewed	A0A6P3E707_SHEEP	Chemokine interleukin-8-like domain-containing protein	JEQ12_017539	Ovis aries (Sheep)	109
A0A6P3EJ98	unreviewed	A0A6P3EJ98_SHEEP	C-C motif chemokine 1 (Small-inducible cytokine A1)	JEQ12_003317	Ovis aries (Sheep)	97
A0A6P3GXH5	unreviewed	A0A6P3GXH5_BISBB	C-C motif chemokine 28 isoform X3	CCL28	Bison bison bison (North American plains bison)	80
